id;name;login;email;active_partner;partner_id/id;partner_id/name;lang;password;internal;groups_id/id;groups_id/name;;
user_demo_comp_cct_10000154;Terese Björkqvist;IYEYK;fritz.kron@zerochaos.se;TRUE;demo_comp_cct_10000154;Contact;sv_SE;AYA49LKF2IJ;TRUE;;;;
user_demo_comp_cct_10000155;Melanie Lindskog;CGYOQ;jonatan.melander@mycronic.se;TRUE;demo_comp_cct_10000155;Contact;sv_SE;YDR81ZIB8AI;TRUE;;;;
user_demo_comp_cct_10000156;Hilding Levin;RPIQP;;TRUE;demo_comp_cct_10000156;Contact;sv_SE;PWH46CGK2MG;TRUE;;;;
user_demo_comp_cct_10000157;Josephine Bark;VUJET;minnah.lofqvist@mycronic.se;TRUE;demo_comp_cct_10000157;Contact;sv_SE;EHT83JLF4EP;TRUE;;;;
user_demo_comp_cct_10000158;Muhammad Cedergren;TSVIS;;TRUE;demo_comp_cct_10000158;Contact;sv_SE;ZCL02IDE5YS;TRUE;;;;
user_demo_comp_cct_10000159;Aram Modin;NVOEF;;TRUE;demo_comp_cct_10000159;Contact;sv_SE;NDB59VDK3BL;TRUE;;;;
user_demo_comp_cct_10000160;Noor Holmquist;NUPAB;;TRUE;demo_comp_cct_10000160;Contact;sv_SE;SSQ16CJA5PP;TRUE;;;;
user_demo_comp_cct_10000161;Antonia Blomquist;LJYVY;;TRUE;demo_comp_cct_10000161;Contact;sv_SE;EIA96SQR3OY;TRUE;;;;
user_demo_comp_cct_10000162;Nisa Ahlberg;UZLJZ;karl.rosberg@gambrolundia.com;TRUE;demo_comp_cct_10000162;Contact;sv_SE;RTH48WPT0UW;TRUE;;;;
user_demo_comp_cct_10000163;Maram Strömgren;BHNWS;mona.malmborg@recipharm.se;TRUE;demo_comp_cct_10000163;Contact;sv_SE;PLY13ZSZ0CH;TRUE;;;;
user_demo_comp_cct_10000164;Emil Gidlund;FVJXE;;TRUE;demo_comp_cct_10000164;Contact;sv_SE;GMD15XXM7DV;TRUE;;;;
user_demo_comp_cct_10000165;Lily Ahlstrand;TYRBG;vilja.damberg@recipharm.se;TRUE;demo_comp_cct_10000165;Contact;sv_SE;JVH35XCX6OF;TRUE;;;;
user_demo_comp_cct_10000166;Miro Hulten;LUUNY;melinda.rosen@recipharm.se;TRUE;demo_comp_cct_10000166;Contact;sv_SE;ZOT18JSR8QV;TRUE;;;;
user_demo_comp_cct_10000167;Adine Holgersson;UIQUD;;TRUE;demo_comp_cct_10000167;Contact;sv_SE;COS19LDT6RO;TRUE;;;;
user_demo_comp_cct_10000168;Veronika Nordquist;BDIPX;;TRUE;demo_comp_cct_10000168;Contact;sv_SE;OGJ72NWC9YC;TRUE;;;;
user_demo_comp_cct_10000169;Narin Blad;TLOSU;;TRUE;demo_comp_cct_10000169;Contact;sv_SE;ESF00TMF8CO;TRUE;;;;
user_demo_comp_cct_10000170;Aram Norlander;SOBCY;kristin.gidlund@assemblin.se;TRUE;demo_comp_cct_10000170;Contact;sv_SE;SRD69XKQ0NF;TRUE;;;;
user_demo_comp_cct_10000171;Fritiof Löfstrand;IATMO;;TRUE;demo_comp_cct_10000171;Contact;sv_SE;WOH56REI7QB;TRUE;;;;
user_demo_comp_cct_10000172;Fritz Kron;RGYGH;georg.vestman@borealis.com;TRUE;demo_comp_cct_10000172;Contact;sv_SE;PNM07EOS1QH;TRUE;;;;
user_demo_comp_cct_10000173;Jonatan Melander;FWRRG;;TRUE;demo_comp_cct_10000173;Contact;sv_SE;VQF01QFX8ZI;TRUE;;;;
user_demo_comp_cct_10000174;Nils Jacobsson;ROLEM;;TRUE;demo_comp_cct_10000174;Contact;sv_SE;ZDI42CBZ5ZF;TRUE;;;;
user_demo_comp_cct_10000175;Minnah Löfqvist;QPGLG;;TRUE;demo_comp_cct_10000175;Contact;sv_SE;CPZ15CYF7UD;TRUE;;;;
user_demo_comp_cct_10000176;Freja Hammarberg;XYORU;rania.bjorn@sodersjukhuset.se;TRUE;demo_comp_cct_10000176;Contact;sv_SE;DHA10PVH7GD;TRUE;;;;
user_demo_comp_cct_10000177;Wilma Löngström;BZQSJ;antonia.johansson@sodersjukhuset.se;TRUE;demo_comp_cct_10000177;Contact;sv_SE;UCK56EXV4HV;TRUE;;;;
user_demo_comp_cct_10000178;Orvar Löng;DAWTE;;TRUE;demo_comp_cct_10000178;Contact;sv_SE;EWV81XRS9FA;TRUE;;;;
user_demo_comp_cct_10000179;Emre Pettersson;MRYEV;manfred.hjelm@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000179;Contact;sv_SE;YQH67PWE9HK;TRUE;;;;
user_demo_comp_cct_10000180;Karl Rosberg;IFCZE;eliana.öhrn@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000180;Contact;sv_SE;ERQ94OIP5XW;TRUE;;;;
user_demo_comp_cct_10000181;Mona Malmborg;VFGUD;yasmina.classon@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000181;Contact;sv_SE;TLO31KNT7XD;TRUE;;;;
user_demo_comp_cct_10000182;Loke Söderlind;ISPNT;;TRUE;demo_comp_cct_10000182;Contact;sv_SE;QXC80TRW0PR;TRUE;;;;
user_demo_comp_cct_10000183;Vilja Damberg;WXDID;;TRUE;demo_comp_cct_10000183;Contact;sv_SE;DVG16CSJ5BR;TRUE;;;;
user_demo_comp_cct_10000184;Melinda Rosén;YQZTD;;TRUE;demo_comp_cct_10000184;Contact;sv_SE;DLQ66YEW9CE;TRUE;;;;
user_demo_comp_cct_10000185;Sofia Viklund;VDMRE;minnah.dahlstrom@cellmark.com;TRUE;demo_comp_cct_10000185;Contact;sv_SE;HRR41PRH4TR;TRUE;;;;
user_demo_comp_cct_10000186;Allis Klang;ALBQD;;TRUE;demo_comp_cct_10000186;Contact;sv_SE;QNU47QBN7SL;TRUE;;;;
user_demo_comp_cct_10000187;Gustav Bertilsson;FKVQH;denize.jakobsson@dustingroup.com;TRUE;demo_comp_cct_10000187;Contact;sv_SE;NMZ53UJL9XT;TRUE;;;;
user_demo_comp_cct_10000188;Kristin Gidlund;IOVIM;mila.lindell@dustingroup.com;TRUE;demo_comp_cct_10000188;Contact;sv_SE;WWA84WPD1CS;TRUE;;;;
user_demo_comp_cct_10000189;Nelia Arnesson;RIQKY;;TRUE;demo_comp_cct_10000189;Contact;sv_SE;YRQ62TIG7NS;TRUE;;;;
user_demo_comp_cct_10000190;Georg Vestman;YALBP;;TRUE;demo_comp_cct_10000190;Contact;sv_SE;PTU40PCC3UO;TRUE;;;;
user_demo_comp_cct_10000191;Abbas Isaksson;WMPQL;justus.fredriksson@jysk.se;TRUE;demo_comp_cct_10000191;Contact;sv_SE;QXO75YMU8AV;TRUE;;;;
user_demo_comp_cct_10000192;Destiny Stefansson;CZIKE;andrea.granath@jysk.se;TRUE;demo_comp_cct_10000192;Contact;sv_SE;BLG62YLP7EQ;TRUE;;;;
user_demo_comp_cct_10000193;Viktor Vikman;YRSXC;emelia.christensson@jysk.se;TRUE;demo_comp_cct_10000193;Contact;sv_SE;HWH31GPQ6QO;TRUE;;;;
user_demo_comp_cct_10000194;Rania Björn;LBQOP;tino.birgersson@jysk.se;TRUE;demo_comp_cct_10000194;Contact;sv_SE;JBE60EBY5EN;TRUE;;;;
user_demo_comp_cct_10000195;Antonia Johansson;OZPHA;minelle.kallin@jysk.se;TRUE;demo_comp_cct_10000195;Contact;sv_SE;RPU59AGN5OW;TRUE;;;;
user_demo_comp_cct_10000196;Abdullah Kähler;TRKEP;;TRUE;demo_comp_cct_10000196;Contact;sv_SE;PEK39BSA8OS;TRUE;;;;
user_demo_comp_cct_10000197;Manfred Hjelm;CWJVA;ulrika.rydstrom@acando.se;TRUE;demo_comp_cct_10000197;Contact;sv_SE;GHL56QRF5MI;TRUE;;;;
user_demo_comp_cct_10000198;Eliana Öhrn;TBEOV;mauritz.tuvesson@acando.se;TRUE;demo_comp_cct_10000198;Contact;sv_SE;AZW79JNC5WK;TRUE;;;;
user_demo_comp_cct_10000199;Yasmina Classon;ZODOS;hassan.kling@lifco.se;TRUE;demo_comp_cct_10000199;Contact;sv_SE;YFD87BYL0ZL;TRUE;;;;
user_demo_comp_cct_10000200;Hedvig Strömgren;RRMZW;;TRUE;demo_comp_cct_10000200;Contact;sv_SE;ELG71XIU4JX;TRUE;;;;
user_demo_comp_cct_10000201;Iza Hammarlund;DWYQW;;TRUE;demo_comp_cct_10000201;Contact;sv_SE;GMD15XXM7DV;TRUE;;;;
user_demo_comp_cct_10000202;Sylvester Grahn;RGHBL;jake.lindqvist@lifco.se;TRUE;demo_comp_cct_10000202;Contact;sv_SE;JVH35XCX6OF;TRUE;;;;
user_demo_comp_cct_10000203;Minnah Dahlström;SLRPF;;TRUE;demo_comp_cct_10000203;Contact;sv_SE;ZOT18JSR8QV;TRUE;;;;
user_demo_comp_cct_10000204;Lowe Matsson;UPIYS;;TRUE;demo_comp_cct_10000204;Contact;sv_SE;COS19LDT6RO;TRUE;;;;
user_demo_comp_cct_10000205;Denize Jakobsson;UGHZU;#REFERENS!;TRUE;demo_comp_cct_10000205;Contact;sv_SE;OGJ72NWC9YC;TRUE;;;;
user_demo_comp_cct_10000206;Mila Lindell;AAXCY;0;TRUE;demo_comp_cct_10000206;Contact;sv_SE;ESF00TMF8CO;TRUE;;;;
user_demo_comp_cct_10000207;Matheus Hamberg;SHVLY;0;TRUE;demo_comp_cct_10000207;Contact;sv_SE;SRD69XKQ0NF;TRUE;;;;
user_demo_comp_cct_10000208;Angelo Storm;DWKME;0;TRUE;demo_comp_cct_10000208;Contact;sv_SE;WOH56REI7QB;TRUE;;;;
user_demo_comp_cct_10000209;Justus Fredriksson;ZBKZQ;0;TRUE;demo_comp_cct_10000209;Contact;sv_SE;PNM07EOS1QH;TRUE;;;;
user_demo_comp_cct_10000210;Andréa Granath;NFOUZ;0;TRUE;demo_comp_cct_10000210;Contact;sv_SE;VQF01QFX8ZI;TRUE;;;;
user_demo_comp_cct_10000211;Emelia Christensson;PYVAK;0;TRUE;demo_comp_cct_10000211;Contact;sv_SE;ZDI42CBZ5ZF;TRUE;;;;
user_demo_comp_cct_10000212;Tino Birgersson;SCBAX;0;TRUE;demo_comp_cct_10000212;Contact;sv_SE;CPZ15CYF7UD;TRUE;;;;
user_demo_comp_cct_10000213;Minelle Kallin;DRXQS;0;TRUE;demo_comp_cct_10000213;Contact;sv_SE;DHA10PVH7GD;TRUE;;;;
user_demo_comp_cct_10000214;Lex Åhlön;QDDMU;0;TRUE;demo_comp_cct_10000214;Contact;sv_SE;UCK56EXV4HV;TRUE;;;;
user_demo_comp_cct_10000215;Ulrika Rydström;HBIXC;0;TRUE;demo_comp_cct_10000215;Contact;sv_SE;EWV81XRS9FA;TRUE;;;;
user_demo_comp_cct_10000216;Mauritz Tuvesson;VBKBD;0;TRUE;demo_comp_cct_10000216;Contact;sv_SE;YQH67PWE9HK;TRUE;;;;
user_demo_comp_cct_10000217;Hassan Kling;RNCYD;0;TRUE;demo_comp_cct_10000217;Contact;sv_SE;ERQ94OIP5XW;TRUE;;;;
user_demo_comp_cct_10000218;Verner Velander;TXUOW;0;TRUE;demo_comp_cct_10000218;Contact;sv_SE;TLO31KNT7XD;TRUE;;;;
user_demo_comp_cct_10000219;Mika Bladh;JVJVW;0;TRUE;demo_comp_cct_10000219;Contact;sv_SE;QXC80TRW0PR;TRUE;;;;
user_demo_comp_cct_10000220;Jake Lindqvist;DIKZQ;0;TRUE;demo_comp_cct_10000220;Contact;sv_SE;DVG16CSJ5BR;TRUE;;;;
user_demo_comp_cct_10000221;Paula Vestling;LNZBE;0;TRUE;demo_comp_cct_10000221;Contact;sv_SE;DLQ66YEW9CE;TRUE;;;;
user_demo_comp_cct_10000222;Hafsa Wahlberg;GIWGQ;0;TRUE;demo_comp_cct_10000222;Contact;sv_SE;HRR41PRH4TR;TRUE;;;;
user_demo_comp_cct_10000223;0;OASXQ;0;TRUE;demo_comp_cct_10000223;Contact;sv_SE;QNU47QBN7SL;TRUE;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
