id;name;login;email;active_partner;partner_id/id;partner_id/name;lang;password;internal;groups_id/id;groups_id/name;;
user_demo_comp_cct_10000158;Adèle Rönnbäck;TSVIS;;TRUE;demo_comp_cct_10000158;Contact;sv_SE;ZCL02IDE5YS;TRUE;;;;
user_demo_comp_cct_10000159;Melvin Svensk;NVOEF;;TRUE;demo_comp_cct_10000159;Contact;sv_SE;NDB59VDK3BL;TRUE;;;;
user_demo_comp_cct_10000160;Ilona Albertsson;NUPAB;;TRUE;demo_comp_cct_10000160;Contact;sv_SE;SSQ16CJA5PP;TRUE;;;;
user_demo_comp_cct_10000161;Fiona Andrén;LJYVY;;TRUE;demo_comp_cct_10000161;Contact;sv_SE;EIA96SQR3OY;TRUE;;;;
user_demo_comp_cct_10000162;Manfred Strand;UZLJZ;alexis.knutsson@gambrolundia.com;TRUE;demo_comp_cct_10000162;Contact;sv_SE;RTH48WPT0UW;TRUE;;;;
user_demo_comp_cct_10000163;Sabina Käck;BHNWS;petra.gunnarsson@recipharm.se;TRUE;demo_comp_cct_10000163;Contact;sv_SE;PLY13ZSZ0CH;TRUE;;;;
user_demo_comp_cct_10000164;Sara Granath;FVJXE;;TRUE;demo_comp_cct_10000164;Contact;sv_SE;GMD15XXM7DV;TRUE;;;;
user_demo_comp_cct_10000165;Zahra Holmgren;TYRBG;tanja.wester@recipharm.se;TRUE;demo_comp_cct_10000165;Contact;sv_SE;JVH35XCX6OF;TRUE;;;;
user_demo_comp_cct_10000166;Eila Fernström;LUUNY;amela.åstrand@recipharm.se;TRUE;demo_comp_cct_10000166;Contact;sv_SE;ZOT18JSR8QV;TRUE;;;;
user_demo_comp_cct_10000167;David Carlén;UIQUD;;TRUE;demo_comp_cct_10000167;Contact;sv_SE;COS19LDT6RO;TRUE;;;;
user_demo_comp_cct_10000168;Thea Bergkvist;BDIPX;;TRUE;demo_comp_cct_10000168;Contact;sv_SE;OGJ72NWC9YC;TRUE;;;;
user_demo_comp_cct_10000169;Stefan Haglund;TLOSU;;TRUE;demo_comp_cct_10000169;Contact;sv_SE;ESF00TMF8CO;TRUE;;;;
user_demo_comp_cct_10000170;Athena Källgren;SOBCY;denis.nordstrand@assemblin.se;TRUE;demo_comp_cct_10000170;Contact;sv_SE;SRD69XKQ0NF;TRUE;;;;
user_demo_comp_cct_10000171;Aprilia Dahlström;IATMO;;TRUE;demo_comp_cct_10000171;Contact;sv_SE;WOH56REI7QB;TRUE;;;;
user_demo_comp_cct_10000172;Camilla Ahlström;RGYGH;liv.lindroth@borealis.com;TRUE;demo_comp_cct_10000172;Contact;sv_SE;PNM07EOS1QH;TRUE;;;;
user_demo_comp_cct_10000173;Jill Folkesson;FWRRG;;TRUE;demo_comp_cct_10000173;Contact;sv_SE;VQF01QFX8ZI;TRUE;;;;
user_demo_comp_cct_10000174;Emir Bergvall;ROLEM;;TRUE;demo_comp_cct_10000174;Contact;sv_SE;ZDI42CBZ5ZF;TRUE;;;;
user_demo_comp_cct_10000175;Omar Löngström;QPGLG;;TRUE;demo_comp_cct_10000175;Contact;sv_SE;CPZ15CYF7UD;TRUE;;;;
user_demo_comp_cct_10000176;Emre Kleverö;XYORU;hektor.cedergren@sodersjukhuset.se;TRUE;demo_comp_cct_10000176;Contact;sv_SE;DHA10PVH7GD;TRUE;;;;
user_demo_comp_cct_10000177;Chanel Samuelsson;BZQSJ;betty.boberg@sodersjukhuset.se;TRUE;demo_comp_cct_10000177;Contact;sv_SE;UCK56EXV4HV;TRUE;;;;
user_demo_comp_cct_10000178;Izabelle Thorsson;DAWTE;;TRUE;demo_comp_cct_10000178;Contact;sv_SE;EWV81XRS9FA;TRUE;;;;
user_demo_comp_cct_10000179;Zoe Hilmersson;MRYEV;leona.hed@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000179;Contact;sv_SE;YQH67PWE9HK;TRUE;;;;
user_demo_comp_cct_10000180;Alexis Knutsson;IFCZE;elvira.bjornsson@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000180;Contact;sv_SE;ERQ94OIP5XW;TRUE;;;;
user_demo_comp_cct_10000181;Petra Gunnarsson;VFGUD;oskar.nasstrom@jftholding(danielwellington).se;TRUE;demo_comp_cct_10000181;Contact;sv_SE;TLO31KNT7XD;TRUE;;;;
user_demo_comp_cct_10000182;Stefan Bruhn;ISPNT;;TRUE;demo_comp_cct_10000182;Contact;sv_SE;QXC80TRW0PR;TRUE;;;;
user_demo_comp_cct_10000183;Tanja Wester;WXDID;;TRUE;demo_comp_cct_10000183;Contact;sv_SE;DVG16CSJ5BR;TRUE;;;;
user_demo_comp_cct_10000184;Amela Åstrand;YQZTD;;TRUE;demo_comp_cct_10000184;Contact;sv_SE;DLQ66YEW9CE;TRUE;;;;
user_demo_comp_cct_10000185;Elof Åkerberg;VDMRE;nova.nasman@cellmark.com;TRUE;demo_comp_cct_10000185;Contact;sv_SE;HRR41PRH4TR;TRUE;;;;
user_demo_comp_cct_10000186;Bruno Söderqvist;ALBQD;;TRUE;demo_comp_cct_10000186;Contact;sv_SE;QNU47QBN7SL;TRUE;;;;
user_demo_comp_cct_10000187;Edvard Stoltz;FKVQH;michaela.soderlund@dustingroup.com;TRUE;demo_comp_cct_10000187;Contact;sv_SE;NMZ53UJL9XT;TRUE;;;;
user_demo_comp_cct_10000188;Denis Nordstrand;IOVIM;valentin.lundkvist@dustingroup.com;TRUE;demo_comp_cct_10000188;Contact;sv_SE;WWA84WPD1CS;TRUE;;;;
user_demo_comp_cct_10000189;Juno Löfgren;RIQKY;;TRUE;demo_comp_cct_10000189;Contact;sv_SE;YRQ62TIG7NS;TRUE;;;;
user_demo_comp_cct_10000190;Liv Lindroth;YALBP;;TRUE;demo_comp_cct_10000190;Contact;sv_SE;PTU40PCC3UO;TRUE;;;;
user_demo_comp_cct_10000191;Jessica Schmidt;WMPQL;ivar.lundqvist@jysk.se;TRUE;demo_comp_cct_10000191;Contact;sv_SE;QXO75YMU8AV;TRUE;;;;
user_demo_comp_cct_10000192;Malou Birgersson;CZIKE;jonna.elfstrom@jysk.se;TRUE;demo_comp_cct_10000192;Contact;sv_SE;BLG62YLP7EQ;TRUE;;;;
user_demo_comp_cct_10000193;Jonatan Lindholm;YRSXC;ines.östling@jysk.se;TRUE;demo_comp_cct_10000193;Contact;sv_SE;HWH31GPQ6QO;TRUE;;;;
user_demo_comp_cct_10000194;Hektor Cedergren;LBQOP;robert.kristoffersson@jysk.se;TRUE;demo_comp_cct_10000194;Contact;sv_SE;JBE60EBY5EN;TRUE;;;;
user_demo_comp_cct_10000195;Betty Boberg;OZPHA;helga.åkerman@jysk.se;TRUE;demo_comp_cct_10000195;Contact;sv_SE;RPU59AGN5OW;TRUE;;;;
user_demo_comp_cct_10000196;Elna Sundberg;TRKEP;;TRUE;demo_comp_cct_10000196;Contact;sv_SE;PEK39BSA8OS;TRUE;;;;
user_demo_comp_cct_10000197;Leona Hed;CWJVA;lorentz.sundell@acando.se;TRUE;demo_comp_cct_10000197;Contact;sv_SE;GHL56QRF5MI;TRUE;;;;
user_demo_comp_cct_10000198;Elvira Björnsson;TBEOV;thelise.steen@acando.se;TRUE;demo_comp_cct_10000198;Contact;sv_SE;AZW79JNC5WK;TRUE;;;;
user_demo_comp_cct_10000199;Oskar Näsström;ZODOS;esma.nyholm@lifco.se;TRUE;demo_comp_cct_10000199;Contact;sv_SE;YFD87BYL0ZL;TRUE;;;;
user_demo_comp_cct_10000200;Alexia Nordling;RRMZW;;TRUE;demo_comp_cct_10000200;Contact;sv_SE;ELG71XIU4JX;TRUE;;;;
user_demo_comp_cct_10000201;Jakob Landén;DWYQW;;TRUE;demo_comp_cct_10000201;Contact;sv_SE;GMD15XXM7DV;TRUE;;;;
user_demo_comp_cct_10000202;Ove Nylund;RGHBL;aurora.palmqvist@lifco.se;TRUE;demo_comp_cct_10000202;Contact;sv_SE;JVH35XCX6OF;TRUE;;;;
user_demo_comp_cct_10000203;Nova Näsman;SLRPF;;TRUE;demo_comp_cct_10000203;Contact;sv_SE;ZOT18JSR8QV;TRUE;;;;
user_demo_comp_cct_10000204;Marcus Lovén;UPIYS;0;TRUE;demo_comp_cct_10000204;Contact;sv_SE;COS19LDT6RO;TRUE;;;;
user_demo_comp_cct_10000205;Michaela Söderlund;UGHZU;#REFERENS!;TRUE;demo_comp_cct_10000205;Contact;sv_SE;OGJ72NWC9YC;TRUE;;;;
user_demo_comp_cct_10000206;Valentin Lundkvist;AAXCY;0;TRUE;demo_comp_cct_10000206;Contact;sv_SE;ESF00TMF8CO;TRUE;;;;
user_demo_comp_cct_10000207;Stellan Franzén;SHVLY;0;TRUE;demo_comp_cct_10000207;Contact;sv_SE;SRD69XKQ0NF;TRUE;;;;
user_demo_comp_cct_10000208;Holmfrid Forsmark;DWKME;0;TRUE;demo_comp_cct_10000208;Contact;sv_SE;WOH56REI7QB;TRUE;;;;
user_demo_comp_cct_10000209;Ivar Lundqvist;ZBKZQ;0;TRUE;demo_comp_cct_10000209;Contact;sv_SE;PNM07EOS1QH;TRUE;;;;
user_demo_comp_cct_10000210;Jonna Elfström;NFOUZ;0;TRUE;demo_comp_cct_10000210;Contact;sv_SE;VQF01QFX8ZI;TRUE;;;;
user_demo_comp_cct_10000211;Ines Östling;PYVAK;0;TRUE;demo_comp_cct_10000211;Contact;sv_SE;ZDI42CBZ5ZF;TRUE;;;;
user_demo_comp_cct_10000212;Robert Kristoffersson;SCBAX;0;TRUE;demo_comp_cct_10000212;Contact;sv_SE;CPZ15CYF7UD;TRUE;;;;
user_demo_comp_cct_10000213;Helga Åkerman;DRXQS;0;TRUE;demo_comp_cct_10000213;Contact;sv_SE;DHA10PVH7GD;TRUE;;;;
user_demo_comp_cct_10000214;Olov Palmér;QDDMU;0;TRUE;demo_comp_cct_10000214;Contact;sv_SE;UCK56EXV4HV;TRUE;;;;
user_demo_comp_cct_10000215;Lorentz Sundell;HBIXC;0;TRUE;demo_comp_cct_10000215;Contact;sv_SE;EWV81XRS9FA;TRUE;;;;
user_demo_comp_cct_10000216;Thelise Steen;VBKBD;0;TRUE;demo_comp_cct_10000216;Contact;sv_SE;YQH67PWE9HK;TRUE;;;;
user_demo_comp_cct_10000217;Esma Nyholm;RNCYD;0;TRUE;demo_comp_cct_10000217;Contact;sv_SE;ERQ94OIP5XW;TRUE;;;;
user_demo_comp_cct_10000218;Erica Söderqvist;TXUOW;0;TRUE;demo_comp_cct_10000218;Contact;sv_SE;TLO31KNT7XD;TRUE;;;;
user_demo_comp_cct_10000219;Abraham Edvinsson;JVJVW;0;TRUE;demo_comp_cct_10000219;Contact;sv_SE;QXC80TRW0PR;TRUE;;;;
user_demo_comp_cct_10000220;Aurora Palmqvist;DIKZQ;0;TRUE;demo_comp_cct_10000220;Contact;sv_SE;DVG16CSJ5BR;TRUE;;;;
user_demo_comp_cct_10000221;Ariana Nylander;LNZBE;0;TRUE;demo_comp_cct_10000221;Contact;sv_SE;DLQ66YEW9CE;TRUE;;;;
user_demo_comp_cct_10000222;0;GIWGQ;0;TRUE;demo_comp_cct_10000222;Contact;sv_SE;HRR41PRH4TR;TRUE;;;;
user_demo_comp_cct_10000223;0;OASXQ;0;TRUE;demo_comp_cct_10000223;Contact;sv_SE;QNU47QBN7SL;TRUE;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
